code,codeType,from,Synonym_Fr
0535377,CNK,2012-09-01,NA IODURE AMP. 1G/10 ML
0535401,CNK,2012-09-01,SODIUM METABISULFITE
0535435,CNK,2012-09-01,NA MOLYBDATE
0535468,CNK,2012-09-01,NA NITRITE
0535492,CNK,2012-09-01,NA PERBORATE PUR.
0535526,CNK,2012-09-01,NA PEROXYDE
0535534,CNK,2012-09-01,DISODIQUE DIHYDRATE PHOSPHATE
0535542,CNK,2012-09-01,NA PHOSPHATE ( DI NA)                        SICC.
0535559,CNK,2012-09-01,PHOSPHATE MONOSODIQUE DIHYDRATE
0535567,CNK,2012-09-01,NA PHOSPHATE ( TRI NA) 12 AQ.
0535591,CNK,2012-09-01,SALICYLATE NA
0535609,CNK,2012-09-01,SALICYLATE NA 500MG DRAG. ENTER.
0535617,CNK,2012-09-01,NA SELENITE
0535633,CNK,2012-09-01,NA SULFATE CRIST. 10 AQ.
0535674,CNK,2012-09-01,SODIUM SULFATE SICC.
0535682,CNK,2012-09-01,NA MONO SULFURE
0535690,CNK,2012-09-01,NA SULFITE                                  CRIST.
0535708,CNK,2012-09-01,NA BITARTRATE
0535716,CNK,2012-09-01,NA THIOSULFATE 5 AQ.                        CRIST.
0535732,CNK,2012-09-01,NA THIOSULFATE 5 AQ.                         PERL.
0535740,CNK,2012-09-01,"NA CITRATE 3,8% 100ML SOL."
0535757,CNK,2012-09-01,NA THIOSULFATE 5 AQ.                         SICC.
0535765,CNK,2012-09-01,NA THIOSULFATE 5 AQ.                  AMP. 1G/10ML
0535773,CNK,2012-09-01,NAPHAZOLINE HCL
0535799,CNK,2012-09-01,NAPHAZOLINE NITRATE
0535864,CNK,2012-09-01,NAPHTOL BETA
0535872,CNK,2012-09-01,NAPHTOL SALICYLATE BETA
0535880,CNK,2012-09-01,NAPHTOQUINONE SEMICARBAZONE BETA
0535922,CNK,2012-09-01,CYSTEINE DIBUNATE METHYLESTER
0535930,CNK,2012-09-01,NARCEINE
0535955,CNK,2012-09-01,CRESSON DE FONTAINE                          HERBA
0535971,CNK,2012-09-01,CRESSON DE FONTAINE                      EXTR. FL.
0535997,CNK,2012-09-01,NEOMYCINE (SULFATE DE)
0536094,CNK,2012-09-01,NEOSTIGMINE BROMURE
0536102,CNK,2012-09-01,HERBE AUX CHATS                              HERBA
0536136,CNK,2012-09-01,NIAOULI ESS.
0536151,CNK,2012-09-01,NIAOULI ESS. 5% VAS. TUBE 20G
0536219,CNK,2012-09-01,BENZYLE NICOTINATE
0536227,CNK,2012-09-01,ETHYLE NICOTINATE
0536235,CNK,2012-09-01,NICOTINATE HEXYLE
0536243,CNK,2012-09-01,METHYLE NICOTINATE
0536250,CNK,2012-09-01,MG NICOTINATE
0536300,CNK,2012-09-01,NICETHAMIDE SOL. 25% AMP. 2 ML
0536318,CNK,2012-09-01,NICETHAMIDE PUR.
0536383,CNK,2012-09-01,NITROBENZENE
0536391,CNK,2012-09-01,NITROFURAL
0536433,CNK,2012-09-01,NITROFURANTOINE
0536441,CNK,2012-09-01,NITROGLYCERINE SOL. ALC. 1%
0536490,CNK,2012-09-01,NORAMINOPYR. METHANESULFON. NA                PDR.
0536698,CNK,2012-09-01,NOREPHEDRINE DL HCL
0536706,CNK,2012-09-01,NORETHISTERONE
0536714,CNK,2012-09-01,NANDROLONE
0536722,CNK,2012-09-01,NOSCAPINE
0536797,CNK,2012-09-01,NOSCAPINE HCL
0536854,CNK,2012-09-01,AG NUCLEINATE
0536862,CNK,2012-09-01,NUCLEINATE MN
0536870,CNK,2012-09-01,NUCLEINATE NA
0536904,CNK,2012-09-01,NYSTATINE (NON STERILE)
0537001,CNK,2012-09-01,ESTRADIOL
0537035,CNK,2012-09-01,MEDICINALE                    OLEUM
0537043,CNK,2012-09-01,ESTRADIOL BENZOATE
0537050,CNK,2012-09-01,ESTRADIOL BENZOATE                        AMP. 1MG
0537068,CNK,2012-09-01,OESTRADIOL MONOBENZOATE 5MG AMP.
0537076,CNK,2012-09-01,OESTRADIOL MONOBENZOATE 2ML/ 10MG AMP.
0537084,CNK,2012-09-01,ESTRADIOL BENZOATE                   AMP. 25MG/5ML
0537100,CNK,2012-09-01,ESTRADIOL VALERATE
0537126,CNK,2012-09-01,OLIVIER                                       FOL.
0537142,CNK,2012-09-01,OLEATE NA
0537159,CNK,2012-09-01,OLIBAN                                        RES.
0537167,CNK,2012-09-01,MEDICINALE ARACHIDE                          OLEUM
0537175,CNK,2012-09-01,ARACHIDE           OLEUM HYDROGENEE
0537217,CNK,2012-09-01,AMYGDALAE OLEUM RAFFINATUM
0537225,CNK,2012-09-01,AVOCAT                                       OLEUM
0537233,CNK,2012-09-01,BOULEAU RECTIFIE                             OLEUM
0537241,CNK,2012-09-01,CADINUM OLEUM
0537324,CNK,2012-09-01,CAMOMILLE COMMUNE HUILE ESSENTIELLE
0537332,CNK,2012-09-01,CHAULMOOGRA                   OLEUM
0537340,CNK,2012-09-01,MEDICINALE COCO                              OLEUM
0537365,CNK,2012-09-01,CROTON                        OLEUM
0537373,CNK,2012-09-01,JUSQUIAME                                OLEUM PB4
0537381,CNK,2012-09-01,JUSQUIAME NOIRE  COMP. OLEUM DECUP.
0537399,CNK,2012-09-01,AMINO-2 ETHANETHIOL                     NA PHOSPH.
0537407,CNK,2012-09-01,MEDICINALE COLZA                             OLEUM
0537415,CNK,2012-09-01,ZINC SULFATE 1H2O
0537431,CNK,2012-09-01,LAURIER                                      OLEUM
0537449,CNK,2012-09-01,"HUILE DE FOIE DE MORUE, TYPE A"
0537498,CNK,2012-09-01,"FOIE DE MORUE      OLEUM 0,2G PERL."
0537514,CNK,2012-09-01,FOIE DE MORUE                       OLEUM 1G PERL.
0537522,CNK,2012-09-01,FOIE DE MORUE                       OLEUM 2G PERL.
0537530,CNK,2012-09-01,FOIE DE MORUE                       OLEUM 3G PERL.
0537548,CNK,2012-09-01,FOIE DE MORUE                       OLEUM 4G PERL.
0537563,CNK,2012-09-01,LIN                                          OLEUM
0537571,CNK,2012-09-01,MEDICINALE MAIS                              OLEUM
0537589,CNK,2012-09-01,SACCHAROSE STEARATE
0537597,CNK,2012-09-01,VISON                                        OLEUM
0537613,CNK,2012-09-01,OLIVAE OLEUM VIRGINALE
0537621,CNK,2012-09-01,PAVOT OFFICINAL                        ALBUM OLEUM
0537639,CNK,2012-09-01,MEDICINALE PEPINS DE RAISINS                 OLEUM
0537654,CNK,2012-09-01,RICIN HUILE VIERGE
0537704,CNK,2012-09-01,RICIN OLEUM                               1G PERL.
0537712,CNK,2012-09-01,RICIN OLEUM                                2G PER.
0537720,CNK,2012-09-01,RICIN OLEUM                               3G PERL.
0537738,CNK,2012-09-01,RICIN OLEUM                               4G PERL.
0537753,CNK,2012-09-01,HUILE DE SESAME RAFFINEE
0537761,CNK,2012-09-01,MEDICINALE SOYA                              OLEUM
0537779,CNK,2012-09-01,MEDICINALE TOURNESOL                         OLEUM
0537787,CNK,2012-09-01,MEDICINALE BLE GEMMA                         OLEUM
0537803,CNK,2012-09-01,ARRETE - BOEUF                               RADIX
0537829,CNK,2012-09-01,OPIUM                      PDR. PB5
0537837,CNK,2012-09-01,OPIUM ALCALOIDES TOTAUX HCL
0537845,CNK,2012-09-01,OPIUM EXTRACTUM SICCUM NORMATUM
0537878,CNK,2012-09-01,SACCHAROSE DISTEARATE
0537944,CNK,2012-09-01,OPII TINCTURA NORMATA
0537977,CNK,2012-09-01,OPIUM SAFRANEE                              TINCT.
0538025,CNK,2012-09-01,ORCHITINE GLANDE SICC.
0538033,CNK,2012-09-01,ORCHITINE SUC LIQUIDE
0538041,CNK,2012-09-01,ORIGAN VULGAIRE                              HERBA
0538066,CNK,2012-09-01,ORIGAN VULGAIRE ESS.
0538082,CNK,2012-09-01,ORNITHINE (CHLORHYDRATE D')
0538116,CNK,2012-09-01,K OROTATE
0538140,CNK,2012-09-01,ORTETAMINE
0538157,CNK,2012-09-01,ETHYLE ORTHO FORMIATE
0538181,CNK,2012-09-01,ORTHOSIPHON                                   FOL.
0538207,CNK,2012-09-01,THE DE JAVA                                  EXTR.
0538215,CNK,2012-09-01,THE DE JAVA                              EXTR. FL.
0538223,CNK,2012-09-01,ORTHOXYQUINOLEINE SULFATE
0538264,CNK,2012-09-01,STROPHANTINE-G
0538272,CNK,2012-09-01,STROPHANTINE-G 0.25 MG AMP.
0538280,CNK,2012-09-01,OUABAINE 1% SOL. FMS77
0538298,CNK,2012-09-01,OVARINE GLANDE SICC.
0538314,CNK,2012-09-01,OXYBUPROCAINE HCL
0538330,CNK,2012-09-01,OXYCODONE HCL
0538348,CNK,2012-09-01,OXYCODONE HCL AMP. 20 MG
0538371,CNK,2012-09-01,OXYESERINE SALICYLATE
0538405,CNK,2012-09-01,OXYPHENISATINE DIACETATE
0538413,CNK,2012-09-01,OXYTETRACYCLINE
0538447,CNK,2012-09-01,OXYTETRACYCLINE CHLORHYDRATE
0538454,CNK,2012-09-01,OZOKERITE
0538496,CNK,2012-09-01,PANCREAS                  EXTR. PB4
0538504,CNK,2012-09-01,PANCREATINE LIQUIDE
0538512,CNK,2012-09-01,PANCREAS                                      PDR.
0538520,CNK,2012-09-01,PANCREAS LYOPHILISE
0538538,CNK,2012-09-01,PANTOTHENIQUE ACID.
0538553,CNK,2012-09-01,PANTOTHENATE NA
0538561,CNK,2012-09-01,PAPAINE
0538603,CNK,2012-09-01,PAVOT OFFICINAL                      FRUCT. CONFR.
0538611,CNK,2012-09-01,PAVOT OFFICINAL                     FRUCT. 26-32CM
0538652,CNK,2012-09-01,PAVOT ROUGE                                   FLOS
0538660,CNK,2012-09-01,PAPAVERIS RHOEADOS FLORIS EXTRACTUM FLUIDUM
0538686,CNK,2012-09-01,PAVOT ROUGE                                 TINCT.
0538694,CNK,2012-09-01,PAVOT OFFICINAL                          EXTR. FL.
0538702,CNK,2012-09-01,PAPAVERINE
0538710,CNK,2012-09-01,PAPAVERINE CHLORHYDRATE
0538777,CNK,2012-09-01,PANCREATINE                    PDR.
0538785,CNK,2012-09-01,PAPAVERINE HCL AMP. 20MG/ML
0538793,CNK,2012-09-01,PAPAVERINE HCL AMP. 30MG/ML
0538801,CNK,2012-09-01,PAPAVERINE CHLORHYDRATE 40MG AMP.
0538819,CNK,2012-09-01,PAPAVERINE HCL AMP. 50MG/2ML
0538827,CNK,2012-09-01,PAPAVERINE CHLORHYDRATE 3ML/100MG AMP.
0538835,CNK,2012-09-01,PAPAVERINE PHENOBARBITURATE
0538843,CNK,2012-09-01,PAPAVERINE NICOTINATE
0538850,CNK,2012-09-01,PAPRICA                                       PDR.
0538876,CNK,2012-09-01,PARACETAMOL POUDRE
0538983,CNK,2012-09-01,PARAFFINE LIQUIDE
0539023,CNK,2012-09-01,PARAFFINE SOLIDE
0539031,CNK,2012-09-01,PARALDEHYDE
0539049,CNK,2012-09-01,PARAMINOBENZOATE NA
0539056,CNK,2012-09-01,PARAMINOSALICYLATE CA
0539064,CNK,2012-09-01,PARAMINOSALICYLATE CA                 DRAG. ENTER.
0539072,CNK,2012-09-01,PARAMINOSALICYLATE NA
0539080,CNK,2012-09-01,PARAMINOSALICYLATE NA                 DRAG. ENTER.
0539098,CNK,2012-09-01,PARAMINOSALICYLATE NA GRAN. GLUTIN.
0539106,CNK,2012-09-01,METHYLE PARAHYDROXYBENZOATE
0539114,CNK,2012-09-01,METHYL PARA HYDROXY BENZOATE NA
0539122,CNK,2012-09-01,PROPYL PARAHYDROXYBENZOATE
0539130,CNK,2012-09-01,PROPYL PARA HYDROXY BENZOATE NA
0539189,CNK,2012-09-01,PARAPHENETIDINE CITRATE
0539197,CNK,2012-09-01,PARATHYROIDE PDR.
0539205,CNK,2012-09-01,PAREGORIQUE ELIX. PB4                       TINCT.
0539213,CNK,2012-09-01,PARIETAIRE OFFICINAL                         HERBA
0539254,CNK,2012-09-01,PARAHYDROXYPROPIOPHENONE
0539270,CNK,2012-09-01,FLEUR DE LA PASSION                          HERBE
0539288,CNK,2012-09-01,FLEUR DE LA PASSION                     HERBA PDR.
0539296,CNK,2012-09-01,PASSIFLORE (EXTRAIT SEC DE)
0539312,CNK,2012-09-01,FLEUR DE LA PASSION                      EXTR. FL.
0539320,CNK,2012-09-01,PASSIFLORE (TEINTURE DE)
0539502,CNK,2012-09-01,PATES: DE LASSAR
0539544,CNK,2012-09-01,LASSAR PASTA TUBE 20G.
0539601,CNK,2012-09-01,PATES: ZINC (OXYDE DE)
0539635,CNK,2012-09-01,PATIENCE RACINE
0539643,CNK,2012-09-01,PATIENCE                                 EXTR. FL.
0539650,CNK,2012-09-01,GUARANA                                       PDR.
0539668,CNK,2012-09-01,PLOMB ACETATE
0539676,CNK,2012-09-01,PLOMB ACETATE SOL. ALCAL. PB5
0539734,CNK,2012-09-01,PLOMB CARBONATE
0539742,CNK,2012-09-01,PLOMB IODURE.
0539759,CNK,2012-09-01,PLOMB NITRATE
0539767,CNK,2012-09-01,PLOMB OXYDE FONDU PB5
0539775,CNK,2012-09-01,PLOMB OXYDE ROUGE PB4
0539809,CNK,2012-09-01,PECTINE
0539825,CNK,2012-09-01,PENICILLAMINE
0539841,CNK,2012-09-01,PENICILLAMINE HCL
0539858,CNK,2012-09-01,PENICILLINE 200.000 U.       CRIST.
0539882,CNK,2012-09-01,PENICILLINE 500.000 U.       CRIST.
0539890,CNK,2012-09-01,PENICILLINE 1.000.000 U.     CRIST.
0539908,CNK,2012-09-01,PENICILLINE 2.000.000 U.     CRIST.
0539924,CNK,2012-09-01,PHENOXYMETHYLPENICILLINE POTASSIQUE
0539932,CNK,2012-09-01,PENICILLINE V SULFAMIDE
0539940,CNK,2012-09-01,PENTAERITHRITYLE TETRANITRATE 20%
0539999,CNK,2012-09-01,PENTOBARBITAL
0540005,CNK,2012-09-01,PENTOBARBITAL NA
0540088,CNK,2012-09-01,BETAHISTINE HCL
0540096,CNK,2012-09-01,METANDIENON
0540104,CNK,2012-09-01,PENTOLONIUM TARTRATE
0540112,CNK,2012-09-01,PENTOXYVERINE CITRATE
0540120,CNK,2012-09-01,PENTOREX
0540153,CNK,2012-09-01,PEPSINE LIQUIDE
0540161,CNK,2012-09-01,PEPSINE 1/250 PB4
0540203,CNK,2012-09-01,PEPTONE PANCREATIQUE
0540229,CNK,2012-09-01,PEPTONE IODEE 5%
0540252,CNK,2012-09-01,SQUALANE
0540260,CNK,2012-09-01,PEROXYDE HYDROGENE 100 VOL.30% SOL.
0540286,CNK,2012-09-01,PETHIDINE HCL
0540294,CNK,2012-09-01,PETHIDINE HCL AMP. 50MG
0540302,CNK,2012-09-01,PETHIDINE CHLORHYDRATE 2ML/ 100MG AMP.
0540310,CNK,2012-09-01,"PETROLEINE D O,650"
0540336,CNK,2012-09-01,PERSIL                                     RADIX
0540344,CNK,2012-09-01,PEPSINE                        PDR.
0540369,CNK,2012-09-01,PERSIL                                      SEMEN
0540393,CNK,2012-09-01,HARICOT COSSE
0540401,CNK,2012-09-01,PHENACAINE HCL
0540419,CNK,2012-09-01,PHACETOPERANE
0540427,CNK,2012-09-01,PHENACEMIDE
0540435,CNK,2012-09-01,PHENACETINE                                 CRIST.
0540443,CNK,2012-09-01,PHENACETINE                                   PDR.
0540450,CNK,2012-09-01,PHENETIDINE LACTATE
0540476,CNK,2012-09-01,PHENAZONE CRIST.
0540484,CNK,2012-09-01,PHENAZONE                                     PDR.
0540567,CNK,2012-09-01,PHENAZONE SALICYLATE
0540575,CNK,2012-09-01,PHENAZOPYRIDINE HCL
0540609,CNK,2012-09-01,PHENDIMETRAZINE HCL
0540617,CNK,2012-09-01,ETHYLPHENACEMIDE
0540633,CNK,2012-09-01,PHENIRAMINE PARAMINOSALICYLATE
0540666,CNK,2012-09-01,PHENMETRAZINE HCL
0540674,CNK,2012-09-01,PHENMETRAZINE TEOCLATE
0540682,CNK,2012-09-01,PHENOBARBITAL
0540724,CNK,2012-09-01,PHENOBARBITAL 50MG CO.
0540732,CNK,2012-09-01,DEXFENFLURAMINE RESINATE
0540740,CNK,2012-09-01,PHENOBARBITAL 100MG CO.
0540807,CNK,2012-09-01,PHENOBARBITAL MG
0540815,CNK,2012-09-01,SQUALENE
0540823,CNK,2012-09-01,EUSOLEX 3573
0540856,CNK,2012-09-01,PHENOBARBITAL SODIQUE
0540872,CNK,2012-09-01,PHENOBARBITAL NA AMP. 100MG
0540880,CNK,2012-09-01,PHENOBARBITAL NA AMP. 200MG
0540898,CNK,2012-09-01,PHENOL
0540955,CNK,2012-09-01,PHENOL LIQUEFIE
0540971,CNK,2012-09-01,PHENOLPHTALEINE
0540989,CNK,2012-09-01,PHENOLPHTALEINE 100MG CO.
0541003,CNK,2012-09-01,PHENOSALYL
0541045,CNK,2012-09-01,PHENOTHIAZINE
0541060,CNK,2012-09-01,PHENTERMINE HCL
0541086,CNK,2012-09-01,PHENTERMINE RESINATE
0541094,CNK,2012-09-01,PENTAERITHRITYLE TETRANITRATE 100%
0541102,CNK,2012-09-01,PHENYLALANINE DL
0541110,CNK,2012-09-01,PHENYLALANINE
0541128,CNK,2012-09-01,PHENYLBUTAZONE
0541169,CNK,2012-09-01,PHENYLBUTAZONE NICOTINATE
0541185,CNK,2012-09-01,PHENYLDIHYDROQUINAZOLINE TANNATE
0541193,CNK,2012-09-01,PHENYLEPHRINE BASE
0541201,CNK,2012-09-01,PHENYLEPHRINE HCL
0541326,CNK,2012-09-01,PHENYLETHYLACETAMIDE
0541359,CNK,2012-09-01,PHENYLMERCURIQUE BORATE
0541383,CNK,2012-09-01,PHENYLMERCURIQUE NITRATE
0541391,CNK,2012-09-01,PHENICARBAZIDE
0541409,CNK,2012-09-01,PHENYTOINE
0541425,CNK,2012-09-01,PHENYTOINE SODIQUE
0541474,CNK,2012-09-01,MORPHOLINOETHYLMORPHINE
0541540,CNK,2012-09-01,DIETHYLPHTALATE
0541557,CNK,2012-09-01,PHYTINATE NA
0541565,CNK,2012-09-01,PHYTOCALCINE
0541607,CNK,2012-09-01,GOUDRON VEGETAL
0541656,CNK,2012-09-01,GOUDRON 15OMG PERL.
0541664,CNK,2012-09-01,GOUDRON AQUA
0541680,CNK,2012-09-01,GOUDRON DE HOUILLE
0541698,CNK,2012-09-01,GOUDRON D' HOUILLE PURIFIE DECOLORE
0541706,CNK,2012-09-01,COALTAR SAPONINE
0541722,CNK,2012-09-01,PICROTOXINE
0541755,CNK,2012-09-01,PILOCARPINE (CHLORHYDRATE DE)
0541797,CNK,2012-09-01,PILOCARPINE NITRATE
0541839,CNK,2012-09-01,BOUCAGE GRAND                                HERBA
0541847,CNK,2012-09-01,BOUCAGE GRAND                                RADIX
0541862,CNK,2012-09-01,PIN SYLVESTRE  ESSENCE
0541896,CNK,2012-09-01,PIN SYLVESTRE                                 FOL.
0541904,CNK,2012-09-01,PIN BOURGEON
0541920,CNK,2012-09-01,POIVRE BLANC                                 SEMEN
0541953,CNK,2012-09-01,POIVRE BLANC                                  PDR.
0541961,CNK,2012-09-01,DIETHYLENEDIAMINE
0542019,CNK,2012-09-01,PIPERAZINE ADIPATE
0542035,CNK,2012-09-01,PIPERAZINE CITRATE
0542050,CNK,2012-09-01,PISCIDIA                                 EXTR. FL.
0542068,CNK,2012-09-01,PISCIDIA                                    TINCT.
0542167,CNK,2012-09-01,PLACENTINE
0542191,CNK,2012-09-01,PLANTAIN PETIT                                FOL.
0542209,CNK,2012-09-01,PLANTAIN                                     HERBA
0542217,CNK,2012-09-01,PLANTAIN                                     SEMEN
0542258,CNK,2012-09-01,PODOPHYLLINE
0542308,CNK,2012-09-01,MACROGOL 400
0542357,CNK,2012-09-01,POLYETHYLENEGLYCOL 1000
0542365,CNK,2012-09-01,POLYETHYLENEGLYCOL 1500
0542373,CNK,2012-09-01,MACROGOL 4000
0542381,CNK,2012-09-01,POLYETHYLENEGLYCOL 6000
0542399,CNK,2012-09-01,POLYOXYETHYLENE 8 STEARATE
0542415,CNK,2012-09-01,POLYGALA DE VIRGINIE                    RADIX PDR.
0542423,CNK,2012-09-01,POLYGALA DE VIRGINIE                         RADIX
0542431,CNK,2012-09-01,POLYGALA DE VIRGINIE                         EXTR.
0542449,CNK,2012-09-01,POLYGALA DE VIRGINIE                     EXTR. FL.
0542472,CNK,2012-09-01,POLYGALA DE VIRGINIE                        TINCT.
0542506,CNK,2012-09-01,RENOUEE                                    HERBA.
0542522,CNK,2012-09-01,POLYMYXINE B (SULFATE DE)
0542548,CNK,2012-09-01,POLYSERPINE
0542563,CNK,2012-09-01,POLYSTYRENESULFONATE CA
0542571,CNK,2012-09-01,POLYSTYRENESULFONATE NA
0542589,CNK,2012-09-01,POVIDONE
0542613,CNK,2012-09-01,FLEUR DE LA PASSION                         NEBUL.
0542621,CNK,2012-09-01,PEUPLIER                              UNG.
0542662,CNK,2012-09-01,PEUPLIER NOIR                                GEMMA
0542704,CNK,2012-09-01,ARGENTINE                                     FOL.
0542712,CNK,2012-09-01,ARGENTINE                                    HERBA
0542787,CNK,2012-09-01,WITEPSOL H32
0542829,CNK,2012-09-01,PREDNISOLONE
0542977,CNK,2012-09-01,PREDNISOLONE 25MG AMP.
0542985,CNK,2012-09-01,PREDNISOLONE HEMISUCCINATE
0542993,CNK,2012-09-01,PREDNISOLONE METASULFOBENZOATE- NA
0543017,CNK,2012-09-01,PREDNISOLONE (SODIUM PHOSPHATE DE)
0543033,CNK,2012-09-01,PREDNISONE
0543041,CNK,2012-09-01,PREGNENOLONE
0543058,CNK,2012-09-01,PRIMEVERE OFFICINALE                          FLOS
0543066,CNK,2012-09-01,PRIMEVERE OFFICINALE                         RADIX
0543082,CNK,2012-09-01,PROBENECIDE
0543090,CNK,2012-09-01,PROCAINAMIDE
0543124,CNK,2012-09-01,PROCAINE BASE
0543132,CNK,2012-09-01,PROCAINE (CHLORHYDRATE DE)
0543157,CNK,2012-09-01,PROCAINE HCL AMP. 10MG/1ML
0543165,CNK,2012-09-01,PROCAINE CHLORHYDRATE 1ML/ 20MG AMP.
0543173,CNK,2012-09-01,PROCAINE CHLORHYDRATE 5ML/ 50MG AMP.
0543181,CNK,2012-09-01,PROCAINE CHLORHYDRATE 10ML/ 100MG AMP.
0543199,CNK,2012-09-01,PROCAINE HCL AMP. 200MG/20ML
0543207,CNK,2012-09-01,PROCAINE CHLORHYDRATE 2ML/ 20MG AMP.
0543215,CNK,2012-09-01,PROCAINE CHLORHYDRATE 2ML/ 40MG AMP.
0543223,CNK,2012-09-01,PROCAINE CHLORHYDRATE 5ML/ 100MG AMP.
0543231,CNK,2012-09-01,PROCAINE CHLORHYDRATE 10ML/ 200MG AMP.
0543249,CNK,2012-09-01,PROCAINE CHLORHYDRATE 2ML/ 100MG AMP.
0543264,CNK,2012-09-01,"PROCAINE LEVOREN. AMP.20+0,05MG/1ML"
0543272,CNK,2012-09-01,"PROCAINE LEVOREN. AMP. 40+0,1MG/2ML"
0543280,CNK,2012-09-01,"PROCAINE LEVOREN. AMP.100+0,1MG/5ML"
0543298,CNK,2012-09-01,"PROCAINE LEVOREN. AMP.100+0,1MG10ML"
0543306,CNK,2012-09-01,"PROCAINE LEVOREN. AMP.100+0,2MG/5ML"
0543314,CNK,2012-09-01,"PROCAINE LEVOREN. AMP.100+0,2MG10ML"
0543348,CNK,2012-09-01,PROGESTERONE
0543363,CNK,2012-09-01,PROGESTERONE 10MG AMP.
0543389,CNK,2012-09-01,PROGESTERONE 2ML/ 25MG AMP.
0543397,CNK,2012-09-01,PROGESTERONE 3 ML/ 50MG AMP.
0543405,CNK,2012-09-01,PROGESTERONE+ OESTRADIOL AMP.10+1MG
0543413,CNK,2012-09-01,PROGESTERONE+ OESTRADIOL AMP.10+5MG
0543421,CNK,2012-09-01,"PROGESTERON OESTRADIOL AMP.12,5+2,5"
0543439,CNK,2012-09-01,PROGESTERONE+ OESTRADIOL AMP.20+2MG
0543447,CNK,2012-09-01,"PROGESTERONE+ OESTRADIOL AMP.25+2,5"
0543454,CNK,2012-09-01,PROGESTERONE+ OESTRADIOL AMP.25+5MG
0543462,CNK,2012-09-01,PROGESTERONE+ TESTOSTERONE AMP.10+1
0543470,CNK,2012-09-01,PROGESTERONE+ TESTOSTERONE AMP.10+2
0543488,CNK,2012-09-01,PROGESTERONE+ TESTOSTERONE AMP.25+2
0543512,CNK,2012-09-01,PROLINE L
0543520,CNK,2012-09-01,PROMAZINE HCL
0543538,CNK,2012-09-01,PROMETHAZINE (CHLORHYDRATE DE)
0543553,CNK,2012-09-01,PROPANTHELINE (BROMURE DE)
0543595,CNK,2012-09-01,PHENIRAMINE MALEATE
0543603,CNK,2012-09-01,SODIUM (PROPIONATE DE)
0543637,CNK,2012-09-01,PROPYLENEGLYCOL
0543645,CNK,2012-09-01,PROPYLE GALLATE
0543652,CNK,2012-09-01,PROPYLHEXEDRINE
0543660,CNK,2012-09-01,PROPYLHEXEDRINE HCL
0543678,CNK,2012-09-01,PROPYLHEXEDRINE PHENOBARBITALATE
0543686,CNK,2012-09-01,PROPYLTHIOURACILE
0543710,CNK,2012-09-01,ARGENT PROTEINATE
0543751,CNK,2012-09-01,PRUNELIER                                     FLOS
0543785,CNK,2012-09-01,PSYLLIUM NOIR                                SEMEN
0543850,CNK,2012-09-01,PYRETHRE                                 FLOS PDR.
0543868,CNK,2012-09-01,PYRETHRE                                    TINCT.
0543884,CNK,2012-09-01,PYRITHYLDIONE
0543926,CNK,2012-09-01,PYROGLUTAMATE CA
0543934,CNK,2012-09-01,QUASSIA                                LIGNUM PDR.
0543942,CNK,2012-09-01,QUASSIA                                     LIGNUM
0543959,CNK,2012-09-01,QUASSIA                                      EXTR.
0543967,CNK,2012-09-01,QUASSIA                                  EXTR. FL.
0543975,CNK,2012-09-01,QUASSIA                                     TINCT.
0543983,CNK,2012-09-01,QUASSINE AMORPHE
0543991,CNK,2012-09-01,QUASSINE                                    CRIST.
0544015,CNK,2012-09-01,QUEBRACHO                                   TINCT.
0544023,CNK,2012-09-01,QUERCETINE
0544031,CNK,2012-09-01,CHENE                                   CORT. PDR.
0544049,CNK,2012-09-01,CHENE                                        CORT.
0544064,CNK,2012-09-01,QUILLAYA                                     CORT.
0544072,CNK,2012-09-01,QUILLAYA                                 EXTR. FL.
0544080,CNK,2012-09-01,QUILLAYA                                TINCT. PB4
0544098,CNK,2012-09-01,QUILLAYA                                  HYDROSOL
0544130,CNK,2012-09-01,RATANHIA                                RADIX PDR.
0544148,CNK,2012-09-01,RATANHIA                                     EXTR.
0544163,CNK,2012-09-01,RATANHIA                                 EXTR. FL.
0544171,CNK,2012-09-01,RATANHIA                                    TINCT.
0544189,CNK,2012-09-01,RAUBASINE
0544197,CNK,2012-09-01,RAUBASINE NICOTINATE
0544221,CNK,2012-09-01,REIN                                          PDR.
0544239,CNK,2012-09-01,REIN                                     EXTR. FL.
0544254,CNK,2012-09-01,RESCINNAMINE
0544270,CNK,2012-09-01,RESERPILINE
0544288,CNK,2012-09-01,RESERPINE
0544312,CNK,2012-09-01,RESERPINE TRIT. 1%
0544353,CNK,2012-09-01,RESORCINOL
0544411,CNK,2012-09-01,RESORCINOL MONO ACETATE
0544437,CNK,2012-09-01,NERPRUN                                  EXTR. FL.
0544445,CNK,2012-09-01,NERPRUN                                       SIR.
0544452,CNK,2012-09-01,FRANGULE ECORCE POUDRE
0544460,CNK,2012-09-01,FRANGULE ECORCE
0544478,CNK,2012-09-01,FRANGULE EXTRAIT SEC
0544486,CNK,2012-09-01,FRANGULE EXTRAIT FLUIDE
0544502,CNK,2012-09-01,FRANGULE TEINTURE
0544510,CNK,2012-09-01,RHUBARBE                                RADIX PDR.
0544544,CNK,2012-09-01,RHUBARBE                                     RADIX
0544551,CNK,2012-09-01,RHUBARBE                                 250MG CO.
0544569,CNK,2012-09-01,RHUBARBE                                 500MG CO.
